Archetype,House number,CAH Type,Operation,Solar,Grid Import,Total Cost
Detached,1,H3,safe_unidirectional,best,1815.727888,534.179203
Detached,1,H3,hybrid_bidirectional,worst,1378.606688,239.699121
Detached,1,H3,hybrid_bidirectional,best,872.007442,147.262249
Detached,1,H1,safe_unidirectional,worst,3056.516939,712.066992
Detached,1,H1,safe_unidirectional,best,2820.582355,631.195701
Detached,1,H1,hybrid_bidirectional,worst,2947.001016,375.787323
Detached,1,H1,hybrid_bidirectional,best,2570.107734,304.190888
Detached,1,H2,safe_unidirectional,worst,2528.039811,675.073593
Detached,1,H2,safe_unidirectional,best,2290.432964,594.085244
Detached,1,H2,hybrid_bidirectional,worst,2069.158598,240.966224
Detached,1,H2,hybrid_bidirectional,best,1616.418155,177.409357
Detached,1,H3,safe_unidirectional,worst,2171.963184,650.148229
Detached,1,H3,safe_unidirectional,best,1940.893242,569.617463
Detached,1,H3,hybrid_bidirectional,worst,1472.648585,272.725459
Detached,1,H3,hybrid_bidirectional,best,996.056178,175.420687
Detached,1,H1,safe_unidirectional,worst,2884.851743,664.979023
Detached,1,H1,safe_unidirectional,best,2666.650815,590.561894
Detached,1,H1,hybrid_bidirectional,worst,2754.299961,351.849719
Detached,1,H1,hybrid_bidirectional,best,2394.393555,283.08527
Detached,1,H2,safe_unidirectional,worst,2361.616227,628.352537
Detached,1,H2,safe_unidirectional,best,2140.520387,553.732764
Detached,1,H2,hybrid_bidirectional,worst,1866.195003,211.765583
Detached,1,H2,hybrid_bidirectional,best,1432.36495,156.001927
Detached,1,H3,safe_unidirectional,worst,2005.177056,603.401795
Detached,1,H3,safe_unidirectional,best,1791.454504,529.298152
Detached,1,H3,hybrid_bidirectional,worst,1327.221385,225.241801
Detached,1,H3,hybrid_bidirectional,best,874.284271,140.165077
Detached,1,H1,safe_unidirectional,worst,2831.350987,646.565014
Detached,1,H1,safe_unidirectional,best,2602.24252,568.262278
Detached,1,H1,hybrid_bidirectional,worst,2702.527291,337.798854
Detached,1,H1,hybrid_bidirectional,best,2326.74252,268.167907
Detached,1,H2,safe_unidirectional,worst,2311.023242,610.142071
Detached,1,H2,safe_unidirectional,best,2079.595398,531.676979
Detached,1,H2,hybrid_bidirectional,worst,1805.975343,197.316174
Detached,1,H2,hybrid_bidirectional,best,1323.838872,142.917378
Detached,1,H3,safe_unidirectional,worst,1953.002318,585.080607
Detached,1,H3,safe_unidirectional,best,1727.325968,507.018119
Detached,1,H3,hybrid_bidirectional,worst,1253.034113,211.987837
Detached,1,H3,hybrid_bidirectional,best,776.567024,124.455753
Detached,1,H1,safe_unidirectional,worst,2812.204103,640.53843
Detached,1,H1,safe_unidirectional,best,2615.042179,573.876037
Detached,1,H1,hybrid_bidirectional,worst,2683.979972,326.273577
Detached,1,H1,hybrid_bidirectional,best,2373.451035,264.478369
Detached,1,H2,safe_unidirectional,worst,2288.077792,603.849588
Detached,1,H2,safe_unidirectional,best,2090.69914,537.172025
Detached,1,H2,hybrid_bidirectional,worst,1800.562295,194.552991
Detached,1,H2,hybrid_bidirectional,best,1391.361426,143.910987
Detached,1,H3,safe_unidirectional,worst,1929.877075,578.775538
Detached,1,H3,safe_unidirectional,best,1738.200394,512.497113
Detached,1,H3,hybrid_bidirectional,worst,1250.051052,197.280236
Detached,1,H3,hybrid_bidirectional,best,785.907818,120.56458
Detached,1,H1,safe_unidirectional,worst,2914.825875,673.416138
Detached,1,H1,safe_unidirectional,best,2681.375715,593.467812
Detached,1,H1,hybrid_bidirectional,worst,2768.043143,358.264421
Detached,1,H1,hybrid_bidirectional,best,2420.242184,285.442246
Detached,1,H2,safe_unidirectional,worst,2391.249803,636.765813
Detached,1,H2,safe_unidirectional,best,2155.453167,556.653234
Detached,1,H2,hybrid_bidirectional,worst,1938.742408,220.753272
Detached,1,H2,hybrid_bidirectional,best,1478.26782,165.268353
Detached,1,H3,safe_unidirectional,worst,2032.761312,611.671619
Detached,1,H3,safe_unidirectional,best,1802.600798,531.953568
Detached,1,H3,hybrid_bidirectional,worst,1369.514038,238.388348
Detached,1,H3,hybrid_bidirectional,best,904.306045,148.951913
Detached,1,H1,safe_unidirectional,worst,2892.845735,672.949796
Detached,1,H1,safe_unidirectional,best,2654.596708,591.543342
Detached,1,H1,hybrid_bidirectional,worst,2763.903814,344.458111
Detached,1,H1,hybrid_bidirectional,best,2397.400871,272.702997
Detached,1,H2,safe_unidirectional,worst,2369.140271,636.290414
Detached,1,H2,safe_unidirectional,best,2128.156376,554.692519
Detached,1,H2,hybrid_bidirectional,worst,1900.888919,219.515076
Detached,1,H2,hybrid_bidirectional,best,1453.058074,157.566376
Detached,1,H3,safe_unidirectional,worst,2011.383324,611.247428
Detached,1,H3,safe_unidirectional,best,1776.93769,530.107211
Detached,1,H3,hybrid_bidirectional,worst,1295.378732,224.189316
Detached,1,H3,hybrid_bidirectional,best,844.526456,140.530618
Detached,1,H1,safe_unidirectional,worst,2929.532687,670.98958
Detached,1,H1,safe_unidirectional,best,2703.050648,593.559595
Detached,1,H1,hybrid_bidirectional,worst,2794.673386,352.733324
Detached,1,H1,hybrid_bidirectional,best,2435.154266,283.348493
Detached,1,H2,safe_unidirectional,worst,2403.585283,634.173261
Detached,1,H2,safe_unidirectional,best,2175.13909,556.605786
Detached,1,H2,hybrid_bidirectional,worst,1909.223004,208.413868
Detached,1,H2,hybrid_bidirectional,best,1418.243674,151.060855
Detached,1,H3,safe_unidirectional,worst,2046.075596,609.147583
Detached,1,H3,safe_unidirectional,best,1824.064011,532.030531
Detached,1,H3,hybrid_bidirectional,worst,1340.757659,216.854361
Detached,1,H3,hybrid_bidirectional,best,799.283273,120.397682
Detached,1,H1,safe_unidirectional,worst,2924.185779,675.305094
Detached,1,H1,safe_unidirectional,best,2713.127388,603.685275
Detached,1,H1,hybrid_bidirectional,worst,2787.779275,348.289567
Detached,1,H1,hybrid_bidirectional,best,2435.446094,282.70717
Detached,1,H2,safe_unidirectional,worst,2398.371395,638.498088
Detached,1,H2,safe_unidirectional,best,2186.897539,566.849185
Detached,1,H2,hybrid_bidirectional,worst,1944.696792,203.678657
Detached,1,H2,hybrid_bidirectional,best,1507.017926,154.823821
Detached,1,H3,safe_unidirectional,worst,2042.923096,613.616707
Detached,1,H3,safe_unidirectional,best,1838.039632,542.429132
Detached,1,H3,hybrid_bidirectional,worst,1369.912121,239.937499
Detached,1,H3,hybrid_bidirectional,best,902.217761,142.413128
Detached,1,H1,safe_unidirectional,worst,2856.342067,660.253825
Detached,1,H1,safe_unidirectional,best,2620.3934,580.04045
Detached,1,H1,hybrid_bidirectional,worst,2694.032887,350.341502
Detached,1,H1,hybrid_bidirectional,best,2337.189963,278.193445
Detached,1,H2,safe_unidirectional,worst,2333.828876,623.677902
Detached,1,H2,safe_unidirectional,best,2096.790748,543.388264
Detached,1,H2,hybrid_bidirectional,worst,1821.041096,209.014641
Detached,1,H2,hybrid_bidirectional,best,1376.38082,153.247416
Detached,1,H3,safe_unidirectional,worst,1975.458456,598.591973
Detached,1,H3,safe_unidirectional,best,1744.665535,518.739499
Detached,1,H3,hybrid_bidirectional,worst,1244.389789,203.923989
Detached,1,H3,hybrid_bidirectional,best,799.200117,122.156642
Detached,1,H1,safe_unidirectional,worst,2970.603911,692.105508
Detached,1,H1,safe_unidirectional,best,2747.234223,616.019701
Detached,1,H1,hybrid_bidirectional,worst,2855.676866,375.884999
Detached,1,H1,hybrid_bidirectional,best,2486.877009,304.036902
Detached,1,H2,safe_unidirectional,worst,2447.151191,655.463818
Detached,1,H2,safe_unidirectional,best,2223.09147,579.329708
Detached,1,H2,hybrid_bidirectional,worst,1973.98677,228.416933
Detached,1,H2,hybrid_bidirectional,best,1546.445963,172.42025
Detached,1,H3,safe_unidirectional,worst,2089.686068,630.441259
Detached,1,H3,safe_unidirectional,best,1871.605767,554.725709
Detached,1,H3,hybrid_bidirectional,worst,1423.816588,249.632056
Detached,1,H3,hybrid_bidirectional,best,949.406164,166.107261
Detached,1,H1,safe_unidirectional,worst,2919.695099,673.701761
Detached,1,H1,safe_unidirectional,best,2681.827868,592.548659
Detached,1,H1,hybrid_bidirectional,worst,2788.537619,357.230622
Detached,1,H1,hybrid_bidirectional,best,2417.86742,285.610714
Detached,1,H2,safe_unidirectional,worst,2395.779647,637.02768
Detached,1,H2,safe_unidirectional,best,2156.047344,555.744022
Detached,1,H2,hybrid_bidirectional,worst,1936.001944,218.781527
Detached,1,H2,hybrid_bidirectional,best,1467.880862,164.956521
Detached,1,H3,safe_unidirectional,worst,2036.403316,611.871336
Detached,1,H3,safe_unidirectional,best,1802.964407,531.028217
Detached,1,H3,hybrid_bidirectional,worst,1380.054572,239.015268
Detached,1,H3,hybrid_bidirectional,best,891.473905,149.502983
Detached,1,H1,safe_unidirectional,worst,2890.759511,675.743805
Detached,1,H1,safe_unidirectional,best,2650.832888,593.488652
Detached,1,H1,hybrid_bidirectional,worst,2744.518924,358.50688
Detached,1,H1,hybrid_bidirectional,best,2365.212698,285.953147
Detached,1,H2,safe_unidirectional,worst,2367.490771,639.114994
Detached,1,H2,safe_unidirectional,best,2124.360959,556.635617
Detached,1,H2,hybrid_bidirectional,worst,1869.305637,212.411099
Detached,1,H2,hybrid_bidirectional,best,1419.332495,154.86841
Detached,1,H3,safe_unidirectional,worst,2009.506156,614.056071
Detached,1,H3,safe_unidirectional,best,1771.682351,531.948115
Detached,1,H3,hybrid_bidirectional,worst,1319.898042,236.523052
Detached,1,H3,hybrid_bidirectional,best,846.456225,139.488878
Detached,1,H1,safe_unidirectional,worst,3000.075371,701.530174
Detached,1,H1,safe_unidirectional,best,2759.886919,619.674388
Detached,1,H1,hybrid_bidirectional,worst,2885.283051,370.735052
Detached,1,H1,hybrid_bidirectional,best,2513.238591,298.96753
Detached,1,H2,safe_unidirectional,worst,2477.627244,664.958805
Detached,1,H2,safe_unidirectional,best,2238.560716,583.181554
Detached,1,H2,hybrid_bidirectional,worst,2006.374728,230.10782
Detached,1,H2,hybrid_bidirectional,best,1547.416783,170.757663
Detached,1,H3,safe_unidirectional,worst,2121.40992,640.023592
Detached,1,H3,safe_unidirectional,best,1886.269204,558.521148
Detached,1,H3,hybrid_bidirectional,worst,1452.882456,259.184625
Detached,1,H3,hybrid_bidirectional,best,948.434505,159.934152
Detached,1,H1,safe_unidirectional,worst,2977.027103,685.354816
Detached,1,H1,safe_unidirectional,best,2761.107139,612.130068
Detached,1,H1,hybrid_bidirectional,worst,2854.25315,360.014383
Detached,1,H1,hybrid_bidirectional,best,2510.135104,294.838216
Detached,1,H2,safe_unidirectional,worst,2450.516891,648.499101
Detached,1,H2,safe_unidirectional,best,2233.48016,575.196179
Detached,1,H2,hybrid_bidirectional,worst,1994.443578,220.566948
Detached,1,H2,hybrid_bidirectional,best,1555.158391,167.1737
Detached,1,H3,safe_unidirectional,worst,2095.167436,623.624639
Detached,1,H3,safe_unidirectional,best,1884.829423,550.790627
Detached,1,H3,hybrid_bidirectional,worst,1372.49263,236.464699
Detached,1,H3,hybrid_bidirectional,best,885.087706,144.66711
Detached,1,H1,safe_unidirectional,worst,3001.949687,699.889855
Detached,1,H1,safe_unidirectional,best,2776.767432,622.835347
Detached,1,H1,hybrid_bidirectional,worst,2867.682224,368.033606
Detached,1,H1,hybrid_bidirectional,best,2482.445363,297.083039
Detached,1,H2,safe_unidirectional,worst,2480.130604,663.362519
Detached,1,H2,safe_unidirectional,best,2251.884824,586.093565
Detached,1,H2,hybrid_bidirectional,worst,1985.499247,218.542715
Detached,1,H2,hybrid_bidirectional,best,1485.73348,161.052296
Detached,1,H3,safe_unidirectional,worst,2123.939676,638.429154
Detached,1,H3,safe_unidirectional,best,1899.860059,561.451831
Detached,1,H3,hybrid_bidirectional,worst,1401.136398,241.303295
Detached,1,H3,hybrid_bidirectional,best,918.696681,144.779971
Detached,1,H1,safe_unidirectional,worst,2985.148267,697.453932
Detached,1,H1,safe_unidirectional,best,2730.873408,610.91912
Detached,1,H1,hybrid_bidirectional,worst,2869.368693,372.257261
Detached,1,H1,hybrid_bidirectional,best,2470.906494,290.994304
Detached,1,H2,safe_unidirectional,worst,2463.193599,660.917105
Detached,1,H2,safe_unidirectional,best,2209.89736,574.450797
Detached,1,H2,hybrid_bidirectional,worst,1997.958189,225.796443
Detached,1,H2,hybrid_bidirectional,best,1503.733641,162.993176
Detached,1,H3,safe_unidirectional,worst,2105.27145,635.862554
Detached,1,H3,safe_unidirectional,best,1856.917978,549.74224
Detached,1,H3,hybrid_bidirectional,worst,1400.289653,245.418267
Detached,1,H3,hybrid_bidirectional,best,860.579882,143.818074
Detached,1,H1,safe_unidirectional,worst,3010.858463,704.368998
Detached,1,H1,safe_unidirectional,best,2786.000852,627.5322
Detached,1,H1,hybrid_bidirectional,worst,2862.150675,370.455051
Detached,1,H1,hybrid_bidirectional,best,2496.850115,300.715956
Detached,1,H2,safe_unidirectional,worst,2487.503507,667.734151
Detached,1,H2,safe_unidirectional,best,2260.243015,590.729152
Detached,1,H2,hybrid_bidirectional,worst,1988.271277,237.195249
Detached,1,H2,hybrid_bidirectional,best,1513.32914,171.280148
Detached,1,H3,safe_unidirectional,worst,2130.40364,642.73716
Detached,1,H3,safe_unidirectional,best,1908.933343,566.137474
Detached,1,H3,hybrid_bidirectional,worst,1423.902945,257.689304
Detached,1,H3,hybrid_bidirectional,best,915.249353,148.749868
Detached,1,H1,safe_unidirectional,worst,2831.935843,640.464697
Detached,1,H1,safe_unidirectional,best,2603.971855,563.139428
Detached,1,H1,hybrid_bidirectional,worst,2714.230867,342.645236
Detached,1,H1,hybrid_bidirectional,best,2346.875368,275.764766
Detached,1,H2,safe_unidirectional,worst,2308.025411,603.790966
Detached,1,H2,safe_unidirectional,best,2080.427727,526.491339
Detached,1,H2,hybrid_bidirectional,worst,1857.294165,203.339464
Detached,1,H2,hybrid_bidirectional,best,1382.262221,149.615323
Detached,1,H3,safe_unidirectional,worst,1951.905158,578.862549
Detached,1,H3,safe_unidirectional,best,1728.804399,501.877706
Detached,1,H3,hybrid_bidirectional,worst,1286.175625,208.307121
Detached,1,H3,hybrid_bidirectional,best,809.361347,121.7541
Detached,1,H1,safe_unidirectional,worst,2885.815639,658.097292
Detached,1,H1,safe_unidirectional,best,2659.033715,580.596107
Detached,1,H1,hybrid_bidirectional,worst,2715.504067,343.384232
Detached,1,H1,hybrid_bidirectional,best,2354.762983,274.86586
Detached,1,H2,safe_unidirectional,worst,2362.009327,621.43085
Detached,1,H2,safe_unidirectional,best,2133.402723,543.801937
Detached,1,H2,hybrid_bidirectional,worst,1871.269111,215.903888
Detached,1,H2,hybrid_bidirectional,best,1414.528561,156.239447
Detached,1,H3,safe_unidirectional,worst,2005.548546,596.478595
Detached,1,H3,safe_unidirectional,best,1781.528823,519.170764
Detached,1,H3,hybrid_bidirectional,worst,1328.708648,223.078847
Detached,1,H3,hybrid_bidirectional,best,851.938094,133.517984
Detached,1,H1,safe_unidirectional,worst,2901.908839,670.086176
Detached,1,H1,safe_unidirectional,best,2671.70936,591.756073
Detached,1,H1,hybrid_bidirectional,worst,2794.48737,348.849723
Detached,1,H1,hybrid_bidirectional,best,2441.796056,281.26259
Detached,1,H2,safe_unidirectional,worst,2379.256319,633.500499
Detached,1,H2,safe_unidirectional,best,2148.597407,555.138237
Detached,1,H2,hybrid_bidirectional,worst,1907.058162,217.003381
Detached,1,H2,hybrid_bidirectional,best,1456.245676,155.284869
Detached,1,H3,safe_unidirectional,worst,2022.508328,608.52814
Detached,1,H3,safe_unidirectional,best,1796.533922,530.493793
Detached,1,H3,hybrid_bidirectional,worst,1344.619447,234.147917
Detached,1,H3,hybrid_bidirectional,best,882.047899,131.292523
Detached,1,H1,safe_unidirectional,worst,2814.075463,645.564234
Detached,1,H1,safe_unidirectional,best,2598.973439,573.066944
Detached,1,H1,hybrid_bidirectional,worst,2674.436048,336.782598
Detached,1,H1,hybrid_bidirectional,best,2341.952479,270.821551
Detached,1,H2,safe_unidirectional,worst,2289.411643,608.837767
Detached,1,H2,safe_unidirectional,best,2075.282224,536.408559
Detached,1,H2,hybrid_bidirectional,worst,1835.80772,200.087569
Detached,1,H2,hybrid_bidirectional,best,1410.801935,145.418795
Detached,1,H3,safe_unidirectional,worst,1933.239496,583.905716
Detached,1,H3,safe_unidirectional,best,1724.838914,511.877527
Detached,1,H3,hybrid_bidirectional,worst,1292.964794,221.572006
Detached,1,H3,hybrid_bidirectional,best,843.407362,125.378311
Detached,1,H1,safe_unidirectional,worst,2967.006648,686.251794
Detached,1,H1,safe_unidirectional,best,2740.874512,608.914
Detached,1,H1,hybrid_bidirectional,worst,2834.441111,360.729017
Detached,1,H1,hybrid_bidirectional,best,2479.041656,290.500068
Detached,1,H2,safe_unidirectional,worst,2444.832712,649.699619
Detached,1,H2,safe_unidirectional,best,2216.064364,572.177289
Detached,1,H2,hybrid_bidirectional,worst,1986.424123,228.390794
Detached,1,H2,hybrid_bidirectional,best,1527.249916,167.2171
Detached,1,H3,safe_unidirectional,worst,2086.595696,624.623028
Detached,1,H3,safe_unidirectional,best,1864.41762,547.562017
Detached,1,H3,hybrid_bidirectional,worst,1410.926681,243.690696
Detached,1,H3,hybrid_bidirectional,best,904.634836,143.928142
Detached,1,H1,safe_unidirectional,worst,2902.650987,666.527722
Detached,1,H1,safe_unidirectional,best,2672.921412,588.45976
Detached,1,H1,hybrid_bidirectional,worst,2767.759798,353.469602
Detached,1,H1,hybrid_bidirectional,best,2398.554891,283.730148
Detached,1,H2,safe_unidirectional,worst,2378.439571,629.832923
Detached,1,H2,safe_unidirectional,best,2148.958527,551.782358
Detached,1,H2,hybrid_bidirectional,worst,1890.585466,213.406948
Detached,1,H2,hybrid_bidirectional,best,1423.968656,158.127038
Detached,1,H3,safe_unidirectional,worst,2021.652748,604.857845
Detached,1,H3,safe_unidirectional,best,1797.979824,527.213849
Detached,1,H3,hybrid_bidirectional,worst,1323.36868,212.299008
Detached,1,H3,hybrid_bidirectional,best,823.632199,117.717751
Detached,1,H1,safe_unidirectional,worst,2886.618851,656.872062
Detached,1,H1,safe_unidirectional,best,2658.029447,579.569868
Detached,1,H1,hybrid_bidirectional,worst,2759.54757,350.535777
Detached,1,H1,hybrid_bidirectional,best,2414.758315,284.598241
Detached,1,H2,safe_unidirectional,worst,2362.271355,620.167737
Detached,1,H2,safe_unidirectional,best,2133.820231,542.875223
Detached,1,H2,hybrid_bidirectional,worst,1909.025849,212.871127
Detached,1,H2,hybrid_bidirectional,best,1473.056295,162.937932
Detached,1,H3,safe_unidirectional,worst,2005.96357,595.226192
